target_id	length	eff_length	est_counts	tpm
ENST00000647020	754	555	0	0
ENST00000633227	609	410	0	0
ENST00000485743	680	481	0	0
ENST00000380315	502	303	0	0
ENST00000292901	486	287	0	0
ENST00000650601	620	421	8	16.6275
ENST00000643122	806	607	0	0
ENST00000417377	305	106	0	0
ENST00000429817	566	367	0	0
ENST00000330597	587	388	0	0
ENST00000632727	369	170	0	0
ENST00000642908	588	389	0	0
ENST00000647543	651	452	0	0
ENST00000336906	586	387	0	0
ENST00000380252	694	495	0	0
ENST00000444587	307	108	0	0
ENST00000380259	1761	1562	16.9554	9.4983
ENST00000396895	623	424	1	2.06373
ENST00000380237	913	714	0	0
ENST00000292896	918	719	0	0
ENST00000380224	933	734	0	0
ENST00000300773	939	740	0	0
ENST00000418729	1026	827	0	0
ENST00000624187	939	740	0	0
ENST00000380219	939	740	0	0
ENST00000642046	4092	3893	9	2.02291
ENST00000328611	1058	859	0	0
ENST00000300778	1096	897	0	0
ENST00000380211	945	746	0	0
ENST00000641930	3302	3103	1	0.281992
ENST00000322641	1065	866	0	0
ENST00000311659	2379	2180	0	0
ENST00000445998	817	618	0	0
ENST00000380184	2307	2108	25.5372	10.6004
ENST00000673910	2142	1943	1.4628	0.658764
ENST00000641796	1061	862	0	0
ENST00000322653	1064	865	0	0
ENST00000345043	1008	809	1	1.08161
ENST00000278302	3217	3018	321.197	93.1262
ENST00000424369	468	269	8.06713	26.2413
ENST00000507320	1767	1568	8.33362	4.65058
ENST00000380107	2590	2391	0	0
ENST00000380097	3422	3223	14.4018	3.90998
ENST00000445329	2951	2752	0	0
ENST00000515022	1060	861	0	0
ENST00000506134	1398	1199	0	0
ENST00000621176	3005	2806	0	0
ENST00000354852	3391	3192	0	0
ENST00000514226	2493	2294	76.275	29.0943
ENST00000429814	2293	2094	515.725	215.507
ENST00000380034	3364	3165	178.077	49.2325
ENST00000380027	2290	2091	10.7468	4.49723
ENST00000433961	2759	2560	185.847	63.5235
ENST00000684655	2862	2663	849.857	279.251
ENST00000396847	3170	2971	339.589	100.016
ENST00000682968	2669	2470	30.9278	10.9565
ENST00000438025	767	568	0	0
ENST00000412903	1054	855	0	0
ENST00000419850	607	408	0	0
ENST00000425490	812	613	316.568	451.883
ENST00000379965	2888	2689	8331.18	2711.03
ENST00000454828	1002	803	92.5154	100.813
ENST00000414641	897	698	7.44932	9.33857
ENST00000414897	655	456	4.11725	7.90063
ENST00000450670	508	309	21.1695	59.9474
ENST00000429063	1241	1042	0	0
ENST00000444844	1244	1045	0	0
ENST00000317121	2076	1877	5	2.33091
ENST00000641350	1329	1130	13	10.0666
ENST00000641377	2453	2254	1	0.388209
ENST00000641181	2778	2579	5	1.69644
ENST00000317093	1034	835	0	0
ENST00000641645	2545	2346	4	1.49194
ENST00000317037	1333	1134	3	2.31487
ENST00000329322	970	771	0	0
ENST00000379946	954	755	0	0
ENST00000537935	942	743	0	0
ENST00000641726	2947	2748	24	7.64212
ENST00000610445	2244	2045	0	0
ENST00000641160	4438	4239	0	0
ENST00000641905	4595	4396	0	0
ENST00000340110	738	539	0	0
ENST00000532411	942	743	0	0
ENST00000332249	1094	895	0	0
ENST00000641156	3768	3569	0	0
ENST00000641835	3613	3414	8.37997	2.14782
ENST00000330728	1209	1010	0	0
ENST00000641279	1209	1010	0	0
ENST00000641900	8448	8249	14.0289	1.48813
ENST00000641423	6096	5897	13.5911	2.01671
ENST00000641938	1071	872	0	0
ENST00000316529	1152	953	2	1.83635
ENST00000530810	972	773	0	0
ENST00000311352	963	764	0	0
ENST00000316375	1154	955	1	0.916254
ENST00000449352	3364	3165	110.528	30.5575
ENST00000265978	3481	3282	226.641	60.4254
ENST00000524416	3327	3128	136.831	38.2768
ENST00000533426	936	737	0	0
ENST00000379936	1916	1717	2	1.01925
ENST00000532715	1734	1535	0	0
ENST00000334619	2019	1820	0	0
ENST00000525014	792	593	0	0
ENST00000531712	463	264	0	0
ENST00000525462	2138	1939	0	0
ENST00000303927	1028	829	156.794	165.499
ENST00000530979	957	758	20.2059	23.3254
ENST00000530395	447	248	1.19562	4.21851
ENST00000534405	2446	2247	26.8117	10.441
ENST00000342245	2410	2211	126.432	50.0365
ENST00000527275	2188	1989	0	0
ENST00000533123	2211	2012	0	0
ENST00000531303	1451	1252	18.4414	12.8887
ENST00000526280	1344	1145	44.1194	33.7166
ENST00000608655	1920	1721	2.87856	1.46357
ENST00000608704	2095	1896	0	0
ENST00000299402	2636	2437	0.0132462	0.00475616
ENST00000608435	2221	2022	0	0
ENST00000609360	2666	2467	7.00919e-08	2.48609e-08
ENST00000311051	2619	2420	13.8349	5.0024
ENST00000608394	2128	1929	0	0
ENST00000529519	1442	1243	6.27334	4.41618
ENST00000608645	1925	1726	0	0
ENST00000609331	1574	1375	0	0
ENST00000530885	1626	1427	0	0
ENST00000529890	1014	815	0	0
ENST00000532020	424	225	0	0
ENST00000265983	1575	1376	4	2.54367
ENST00000345851	2838	2639	119.784	39.7173
ENST00000525074	3044	2845	0	0
ENST00000359518	3042	2843	0	0
ENST00000536344	2704	2505	0	0
ENST00000528227	1117	918	4.21579	4.01842
ENST00000529529	785	586	0	0
ENST00000614314	3846	3647	62.4371	14.9805
ENST00000254584	2543	2344	0.599726	0.223879
ENST00000396777	1763	1564	482.493	269.944
ENST00000531037	1560	1361	279.3	179.569
ENST00000445086	1300	1101	8.35641	6.64127
ENST00000423813	1430	1231	9.09697	6.46633
ENST00000525235	852	653	15.7171	21.061
ENST00000639224	589	390	0	0
ENST00000640959	595	396	3.08962	6.82699
ENST00000530751	809	610	0	0
ENST00000254616	2788	2589	800.714	270.623
ENST00000531462	516	317	0	0
ENST00000533379	608	409	14.1965	30.3723
ENST00000254579	14876	14677	557.136	33.2157
ENST00000354685	3205	3006	59.9563	17.4528
ENST00000532027	4881	4682	86.8692	16.235
ENST00000524401	1475	1276	9.32978	6.39793
ENST00000525080	587	388	9.78651	22.0706
ENST00000527143	433	234	4.92206	18.4056
ENST00000254605	6559	6360	228.7	31.4651
ENST00000534343	726	527	83.5382	138.706
ENST00000533907	1989	1790	155.784	76.1532
ENST00000530762	956	757	71.9778	83.1997
ENST00000532063	1617	1418	21.2689	13.1246
ENST00000526711	1594	1395	108.01	67.7497
ENST00000537806	1801	1602	0.580319	0.316974
ENST00000420936	1692	1493	660.532	387.127
ENST00000526114	851	652	0	0
ENST00000299421	1759	1560	961.38	539.249
ENST00000527121	891	692	15.7752	19.9474
ENST00000528995	1559	1360	0	0
ENST00000396751	2074	1875	59.8719	27.9409
ENST00000627400	111	1.67567	0	0
ENST00000526318	596	397	0	0
ENST00000299424	5312	5113	728.762	124.718
ENST00000693612	753	554	521.24	823.279
ENST00000527248	473	274	221.58	707.617
ENST00000299427	3492	3293	1208.66	321.168
ENST00000533371	3578	3379	0	0
ENST00000682424	3353	3154	303.882	84.3068
ENST00000644810	3190	2991	7.05964e-06	2.06531e-06
ENST00000642892	3470	3271	0	0
ENST00000645285	3306	3107	86.3688	24.324
ENST00000644218	3292	3093	1.22244	0.345833
ENST00000645620	3464	3265	0	0
ENST00000647152	3414	3215	0.000521041	0.000141811
ENST00000643516	2915	2716	2.02882e-08	6.53633e-09
ENST00000643439	3288	3089	12.9924	3.68037
ENST00000644683	3333	3134	2.06293e-08	5.75977e-09
ENST00000644933	3507	3308	0	0
ENST00000647209	3210	3011	14.1926	4.1245
ENST00000643342	2007	1808	384.262	185.972
ENST00000436873	511	312	0	0
ENST00000528571	464	265	0	0
ENST00000531754	996	797	8.9864	9.86612
ENST00000528657	1099	900	4.43178	4.30878
ENST00000299441	10713	10514	12	0.998694
ENST00000288937	2305	2106	1470.09	610.807
ENST00000532203	448	249	164.911	579.522
ENST00000641124	4224	4025	5.98882	1.30195
ENST00000641169	4221	4022	6.01118	1.30779
ENST00000641258	6993	6794	3	0.38638
ENST00000641196	4295	4096	0	0
ENST00000299454	954	755	0	0
ENST00000641461	5390	5191	9.00189	1.51741
ENST00000379829	995	796	0	0
ENST00000299459	927	728	0	0
ENST00000317834	993	794	1	1.10204
ENST00000610573	1503	1304	11.7315	7.87217
ENST00000636097	2150	1951	5.72266	2.56661
ENST00000278319	3655	3456	60.2059	15.2435
ENST00000636606	2204	2005	0	0
ENST00000414517	3257	3058	0.743588	0.212772
ENST00000529903	1396	1197	10.5964	7.74607
ENST00000278314	4892	4693	2.01416	0.375546
ENST00000536068	2562	2363	3.98584	1.47596
ENST00000299481	3813	3614	4	0.968481
ENST00000306904	2151	1952	0	0
ENST00000524820	2094	1895	3	1.38526
ENST00000318881	4002	3803	0	0
ENST00000532592	3183	2984	0	0
ENST00000530135	1620	1421	0	0
ENST00000534244	575	376	1.21174	2.81995
ENST00000329293	2768	2569	5.38574	1.83443
ENST00000528758	1438	1239	1.40252	0.990502
ENST00000526873	484	285	9.91024	30.427
ENST00000528947	814	615	11.8077	16.8
ENST00000684123	3274	3075	51.2264	14.577
ENST00000299492	3328	3129	510.16	142.666
ENST00000527790	625	426	0.00922928	0.0189573
ENST00000526046	534	335	0	0
ENST00000524548	407	208	5.39442	22.6935
ENST00000529575	780	581	0	0
ENST00000533792	3003	2804	170.905	53.3331
ENST00000684215	3563	3364	0	0
ENST00000650027	806	607	4.3128	6.21713
ENST00000525597	577	378	0.0400768	0.0927727
ENST00000528883	2580	2381	0	0
ENST00000530181	2965	2766	32.4355	10.2609
ENST00000534409	673	474	0	0
ENST00000530081	545	346	0	0
ENST00000534552	562	363	9.7984	23.6193
ENST00000524790	1338	1139	19.0349	14.6233
ENST00000299498	1249	1050	132.691	110.579
ENST00000533558	1658	1459	0	0
ENST00000531096	872	673	4.53505	5.89639
ENST00000527542	611	412	0	0
ENST00000524608	797	598	12.7392	18.6406
ENST00000436351	579	380	0	0
ENST00000673880	1450	1251	0	0
ENST00000533663	1978	1779	0	0
ENST00000612000	1730	1531	0	0
ENST00000329434	969	770	0	0
ENST00000641167	1193	994	0	0
ENST00000641238	6052	5853	8.99862	1.34529
ENST00000642108	6104	5905	0.00137939	0.000204403
ENST00000642047	2650	2451	10	3.57006
ENST00000328600	4237	4038	19	4.11724
ENST00000691676	4322	4123	1.97271e-08	4.18667e-09
ENST00000533626	7540	7341	153.924	18.3472
ENST00000531572	1784	1585	3107.51	1715.55
ENST00000640290	1914	1715	50.9879	26.0149
ENST00000678993	6713	6514	1.68579e-06	2.26451e-07
ENST00000651655	6920	6721	93.0236	12.111
ENST00000677121	7055	6856	29.2665	3.73524
ENST00000531329	844	645	3652.77	4955.44
ENST00000678132	4308	4109	76.515	16.2941
ENST00000534099	1759	1560	3.99205	2.23918
ENST00000305253	6420	6221	7.86143	1.10576
ENST00000299506	6445	6246	0.146526	0.0205273
ENST00000309737	5788	5589	24.8478	3.89021
ENST00000335425	5223	5024	0	0
ENST00000343202	2929	2730	24.2974	7.78781
ENST00000526962	2023	1824	0	0
ENST00000528463	1211	1012	1.84023	1.59115
ENST00000425599	867	668	3.11671	4.08263
ENST00000531450	1017	818	0	0
ENST00000419822	1300	1101	7.89788	6.27686
ENST00000335790	1294	1095	0	0
ENST00000428101	1038	839	0	0
ENST00000534484	770	571	1	1.53244
ENST00000687296	2796	2597	112.073	37.7614
ENST00000447869	3103	2904	50.9077	15.3393
ENST00000315204	2707	2508	34.6636	12.0939
ENST00000396672	2558	2359	0.0834819	0.0309659
ENST00000358872	1991	1792	43.5197	21.2504
ENST00000444064	1243	1044	0	0
ENST00000534493	1895	1696	0	0
ENST00000524760	635	436	0	0
ENST00000418597	946	747	0.0356387	0.0417466
ENST00000422559	767	568	23.1935	35.7303
ENST00000457885	709	510	0	0
ENST00000431279	758	559	0	0
ENST00000454443	562	363	0	0
ENST00000526360	582	383	1.52341	3.48046
ENST00000402157	10086	9887	315.18	27.8942
ENST00000646038	10695	10496	211.333	17.6183
ENST00000530502	858	659	25.456	33.8006
ENST00000531498	1210	1011	4.91571	4.25455
ENST00000644261	786	587	16.1147	24.0217
ENST00000531978	867	668	3109.01	4072.53
ENST00000524496	558	359	13812.1	33665.3
ENST00000534599	651	452	235.389	455.688
ENST00000532359	406	207	435.135	1839.39
ENST00000314138	4535	4336	849.927	171.519
ENST00000530022	878	679	5806.53	7482.83
ENST00000526562	519	320	5242.52	14335.4
ENST00000525981	297	98	18.7072	167.032
ENST00000530913	805	606	46.7283	67.4724
ENST00000526757	3019	2820	0	0
ENST00000534127	4545	4346	0	0
ENST00000313726	4341	4142	2.75909	0.582875
ENST00000530991	3396	3197	0	0
ENST00000526099	2404	2205	8.10181	3.21509
ENST00000534278	1352	1153	13.0111	9.87426
ENST00000530438	2679	2480	0	0
ENST00000526062	776	577	1.98438	3.00931
ENST00000533020	1309	1110	0	0
ENST00000530338	590	391	0	0
ENST00000532734	1412	1213	0	0
ENST00000530593	862	663	0	0
ENST00000626808	1071	872	0	0
ENST00000528527	940	741	1.68848	1.99387
ENST00000531060	452	253	0	0
ENST00000526057	600	401	0	0
ENST00000528196	595	396	1.5129	3.34298
ENST00000527510	571	372	4.934	11.6058
ENST00000530580	588	389	0	0
ENST00000531093	502	303	0	0
ENST00000533225	583	384	0	0
ENST00000526126	559	360	3.46235	8.41565
ENST00000528523	560	361	0	0
ENST00000527930	560	361	0	0
ENST00000533681	638	439	0	0
ENST00000526241	523	324	0	0
ENST00000530959	751	552	0	0
ENST00000533580	547	348	0	0
ENST00000526155	887	688	0	0
ENST00000534248	564	365	0	0
ENST00000527347	573	374	0	0
ENST00000533016	822	623	0	0
ENST00000527516	631	432	0	0
ENST00000527473	514	315	0	0
ENST00000530938	534	335	0.881661	2.3029
ENST00000533471	556	357	0	0
ENST00000524757	590	391	0	0
ENST00000527392	576	377	0	0
ENST00000526828	550	351	4.66421	11.6276
ENST00000525169	580	381	0	0
ENST00000534665	659	460	0	0
ENST00000531578	299	100	0	0
ENST00000299576	1247	1048	101.802	84.9988
ENST00000309357	1232	1033	0	0
ENST00000529876	1421	1222	10.2435	7.33493
ENST00000309377	1273	1074	122.507	99.8105
ENST00000525005	1128	929	0.0047005	0.00442739
ENST00000524577	569	370	24.3331	57.5459
ENST00000534506	576	377	0	0
ENST00000530281	469	270	0.00956848	0.0310098
ENST00000396648	1084	885	22.4896	22.236
ENST00000534147	1022	823	70.5759	75.037
ENST00000529942	513	314	10.035	27.9645
ENST00000326053	1866	1667	0	0
ENST00000525780	1685	1486	1.24161	0.731115
ENST00000528830	593	394	3.75839	8.34689
ENST00000531618	627	428	4	8.17778
ENST00000534025	1844	1645	423.57	225.309
ENST00000309134	1659	1460	176.115	105.551
ENST00000525069	1433	1234	130.446	92.4982
ENST00000528117	949	750	3.0204	3.52389
ENST00000530136	625	426	2.84864	5.85123
ENST00000309166	3761	3562	7	1.71958
ENST00000534759	567	368	0	0
ENST00000531142	551	352	0	0
ENST00000531090	980	781	0	0
ENST00000525100	547	348	0	0
ENST00000649792	4727	4528	0	0
ENST00000309263	3727	3528	0	0
ENST00000450649	2912	2713	0	0
ENST00000520467	3148	2949	0	0
ENST00000528651	536	337	0	0
ENST00000519202	537	338	0	0
ENST00000519788	575	376	0	0
ENST00000531429	514	315	0	0
ENST00000328194	4991	4792	151.881	27.7335
ENST00000530780	4765	4566	7.41999e-08	1.42196e-08
ENST00000681203	4710	4511	204.311	39.6313
ENST00000679999	5182	4983	54.4105	9.55457
ENST00000680470	4509	4310	0	0
ENST00000680554	4643	4444	3.5292e-08	6.94899e-09
ENST00000680252	4358	4159	0.000392274	8.25316e-05
ENST00000681158	4272	4073	0	0
ENST00000679568	4796	4597	218.752	41.6387
ENST00000680294	4527	4328	3.96131e-05	8.00885e-06
ENST00000680742	4611	4412	8.03696e-06	1.59395e-06
ENST00000530044	4060	3861	59.0794	13.3892
ENST00000528725	728	529	32.9326	54.474
ENST00000533737	743	544	0.0619243	0.0996051
ENST00000524446	566	367	0	0
ENST00000526707	2861	2662	0.0409998	0.013477
ENST00000527896	604	405	3.52975	7.6262
ENST00000299596	1443	1244	38.2279	26.8893
ENST00000528080	3798	3599	375.492	91.2932
ENST00000524543	3848	3649	88.9737	21.3357
ENST00000611268	1440	1241	2.30606	1.62599
ENST00000527813	803	604	0	0
ENST00000533723	723	524	0	0
ENST00000533233	578	379	5.23034	12.0756
ENST00000379719	6162	5963	2586.5	379.548
ENST00000527431	607	408	4.27027	9.1583
ENST00000630083	195	7.05304	0	0
ENST00000531943	555	356	2.56298	6.29963
ENST00000396604	2696	2497	42.0872	14.7486
ENST00000530463	2022	1823	4.45555	2.13862
ENST00000533542	627	428	0	0
ENST00000532577	548	349	0	0
ENST00000396597	1954	1755	0	0
ENST00000438144	644	445	0	0
ENST00000496276	563	364	0	0
ENST00000396602	2900	2701	305.179	98.8664
ENST00000526657	565	366	0	0
ENST00000299606	2562	2363	43.3163	16.0401
ENST00000534265	575	376	0	0
ENST00000412390	554	355	0	0
ENST00000414370	551	352	1.48211	3.68433
ENST00000417726	265	66	0	0
ENST00000447186	502	303	10.9171	31.5271
ENST00000680141	3687	3488	0	0
ENST00000450114	3588	3389	275.578	71.1528
ENST00000299613	3436	3237	44.1641	11.9384
ENST00000681684	2777	2578	492.479	167.157
ENST00000524612	573	374	13.7008	32.0549
ENST00000530712	2488	2289	193.222	73.8634
ENST00000530175	838	639	28.8558	39.514
ENST00000527848	465	266	0	0
ENST00000447399	3538	3339	690.784	181.028
ENST00000318950	4884	4685	2697.22	503.762
ENST00000526358	813	614	0	0
ENST00000534662	1131	932	0	0
ENST00000534562	977	778	0	0
ENST00000692716	9215	9016	21.9197	2.12735
ENST00000690944	3380	3181	40.6979	11.1951
ENST00000256190	7450	7251	0	0
ENST00000689940	7452	7253	0	0
ENST00000688344	6763	6564	0	0
ENST00000689128	7279	7080	0	0
ENST00000675281	7347	7148	0	0
ENST00000689342	3239	3040	43.3694	12.4833
ENST00000676387	7167	6968	0	0
ENST00000676324	7085	6886	0	0
ENST00000525040	2117	1918	0	0
ENST00000689258	6667	6468	0	0
ENST00000689597	4133	3934	0	0
ENST00000530741	3006	2807	5.70378	1.77803
ENST00000689674	2546	2347	0	0
ENST00000690003	2451	2252	0	0
ENST00000693181	2481	2282	19.9999	7.66889
ENST00000533770	4914	4715	23.6315	4.3856
ENST00000420722	2683	2484	0	0
ENST00000687210	2448	2249	0	0
ENST00000690234	568	369	0	0
ENST00000693022	1575	1376	14.1592	9.00407
ENST00000693201	987	788	6.09793	6.77135
ENST00000686079	2380	2181	3.30329	1.32529
ENST00000687256	1124	925	0	0
ENST00000688206	1250	1051	18.727	15.5913
ENST00000693212	1700	1501	0	0
ENST00000687300	2215	2016	6.04212	2.62251
ENST00000688739	531	332	0	0
ENST00000690806	636	437	0	0
ENST00000692068	1911	1712	3.34842	1.71141
ENST00000534464	1640	1441	12.4922	7.58566
ENST00000278175	1492	1293	321.084	217.29
ENST00000530439	1839	1640	4.83351	2.57892
ENST00000524948	584	385	0	0
ENST00000528655	1889	1690	13.6443	7.06453
ENST00000526492	641	442	10.9457	21.6691
ENST00000525063	867	668	7.16028e-07	9.37935e-07
ENST00000528544	586	387	0	0
ENST00000532250	576	377	7.70869	17.892
ENST00000444303	3994	3795	80.9888	18.6738
ENST00000396554	3806	3607	224.155	54.3778
ENST00000524866	980	781	11.4627	12.8427
ENST00000534047	2376	2177	29.3687	11.8045
ENST00000396553	4189	3990	376.094	82.4788
ENST00000529834	2248	2049	5.97406	2.55121
ENST00000528723	2753	2554	63.2718	21.6775
ENST00000529507	3156	2957	0	0
ENST00000533116	531	332	0	0
ENST00000529744	593	394	3.97655	8.83139
ENST00000536684	1293	1094	15286	12226.3
ENST00000265981	4049	3850	438.505	99.6627
ENST00000528665	1374	1175	6.74844	5.02556
ENST00000533412	743	544	12.5365	20.165
ENST00000530156	779	580	10.2102	15.4038
ENST00000256178	3247	3048	0	0
ENST00000438354	1823	1624	0	0
ENST00000529598	936	737	0	0
ENST00000424001	5815	5616	0	0
ENST00000547195	6155	5956	0	0
ENST00000423302	6129	5930	0	0
ENST00000558540	3339	3140	0	0
ENST00000541483	2468	2269	0	0
ENST00000531107	2887	2688	1	0.325529
ENST00000527509	2686	2487	0	0
ENST00000534266	2824	2625	0	0
ENST00000529448	2548	2349	0	0
ENST00000526414	1650	1451	0	0
ENST00000533631	558	359	0	0
ENST00000529547	545	346	0	0
ENST00000529068	529	330	5	13.2579
ENST00000531308	540	341	0	0
ENST00000361367	4330	4131	2286.78	484.383
ENST00000524523	902	703	0	0
ENST00000532365	577	378	5.21901	12.0814
ENST00000526148	4001	3802	88.4049	20.3462
ENST00000525681	3654	3455	1192.55	302.028
ENST00000339995	3794	3595	14858.7	3616.62
ENST00000396525	3346	3147	2362.09	656.778
ENST00000528839	702	503	0	0
ENST00000531180	557	358	0	0
ENST00000531416	1969	1770	12.1933	6.0279
ENST00000531647	579	380	12.3811	28.5098
ENST00000532082	1069	870	0	0
ENST00000524932	1286	1087	85.4276	68.7682
ENST00000534605	198	7.96181	0	0
ENST00000527419	571	372	0	0
ENST00000528562	601	402	0	0
ENST00000532570	573	374	0	0
ENST00000530211	591	392	11.5664	25.8186
ENST00000527526	555	356	4.21794	10.3674
ENST00000530702	563	364	7.42695	17.8537
ENST00000432999	2741	2542	334.966	115.304
ENST00000413761	2687	2488	672.819	236.628
ENST00000526020	1512	1313	39.6911	26.4513
ENST00000526852	789	590	22.0702	32.7321
ENST00000534690	879	680	35.6539	45.8794
ENST00000528289	586	387	2.80041	6.33183
ENST00000227756	2503	2304	352	133.684
ENST00000528848	1309	1110	4	3.15323
ENST00000339865	7775	7576	201.591	23.2836
ENST00000527733	9994	9795	85.2046	7.61163
ENST00000399455	7396	7197	1483.2	180.33
ENST00000396505	9549	9350	0	0
ENST00000683431	2525	2326	1.07141	0.403057
ENST00000326932	2636	2437	0	0
ENST00000525493	1326	1127	0	0
ENST00000533813	903	704	0	0
ENST00000534511	592	393	0	0
ENST00000529338	521	322	1.92859	5.24085
ENST00000532179	589	390	0	0
ENST00000526065	546	347	0	0
ENST00000683283	3903	3704	10.2083	2.41158
ENST00000256194	3906	3707	0	0
ENST00000530823	473	274	2	6.38702
ENST00000532420	516	317	0	0
ENST00000527546	3358	3159	59.1285	16.3782
ENST00000524685	573	374	0	0
ENST00000525119	566	367	1.13064	2.69573
ENST00000533389	593	394	0	0
ENST00000675839	3406	3207	0	0
ENST00000528931	2868	2669	26.7644	8.77462
ENST00000646065	5874	5675	4.76809	0.735186
ENST00000529028	482	283	0	0
ENST00000646734	651	452	0	0
ENST00000533534	343	144	0	0
ENST00000334956	8627	8428	13	1.3497
ENST00000528916	897	698	0	0
ENST00000527636	9417	9218	0	0
ENST00000527376	474	275	0	0
ENST00000334310	3075	2876	0	0
ENST00000527575	3063	2864	0	0
ENST00000526600	8477	8278	12	1.26845
ENST00000529419	2804	2605	19	6.38212
ENST00000529050	571	372	0	0
ENST00000534544	807	608	0	0
